2022-05-13 12:10:48,6.528,233947.68932134565,233954.21732134564
2022-05-13 12:10:50,1.618,12.715895429024272,14.333895429024272
2022-05-13 12:10:52,8.307,8209912.465540606,8209920.772540606
2022-05-13 12:10:54,0.868,2.8372997835088722,3.705299783508872
2022-05-13 12:10:56,1.284,6.51985945314459,7.8038594531445895
2022-05-13 12:10:58,3.585,649.9223014020135,653.5073014020136
2022-05-13 12:11:00,8.678,17241896.439480346,17241905.117480345
2022-05-13 12:11:02,3.946,1337.8950764841875,1341.8410764841874
2022-05-13 12:11:04,0.558,1.5263096363271722,2.0843096363271725
2022-05-13 12:11:06,2.738,119.44461838130432,122.18261838130432
2022-05-13 12:11:08,7.593,1968638.6464832998,1968646.2394833
2022-05-13 12:11:10,5.239,17762.642936028937,17767.881936028938
2022-05-13 12:11:12,5.943,72609.62875079404,72615.57175079404
2022-05-13 12:11:14,1.946,24.50440309189976,26.450403091899762
2022-05-13 12:11:16,7.858,3344583.800505569,3344591.658505569
2022-05-13 12:11:18,7.438,1443892.02316868,1443899.46116868
2022-05-13 12:11:20,6.34,160629.02929789142,160635.36929789142
2022-05-13 12:11:22,1.605,12.389543112293849,13.994543112293849
2022-05-13 12:11:24,4.77,6952.4738122895915,6957.243812289592
2022-05-13 12:11:26,8.529,12798682.826818619,12798691.355818618
2022-05-13 12:11:28,2.969,189.58790952129894,192.55690952129893
2022-05-13 12:11:30,2.62,94.335051202833,96.955051202833
2022-05-13 12:11:32,1.544,10.966583872339859,12.51058387233986
2022-05-13 12:11:34,0.182,0.7195371070790232,0.9015371070790232
2022-05-13 12:11:36,8.117,5614442.30819469,5614450.42519469
2022-05-13 12:11:38,7.347,1203630.3259290014,1203637.6729290015
2022-05-13 12:11:40,8.818,22813267.200311102,22813276.018311102
2022-05-13 12:11:42,5.91,67972.11451837445,67978.02451837446
2022-05-13 12:11:44,3.261,339.96845008605806,343.2294500860581
2022-05-13 12:11:46,3.351,407.01613135663905,410.36713135663905
2022-05-13 12:11:48,7.487,1592559.1672700865,1592566.6542700864
2022-05-13 12:11:50,2.071,31.464276390760993,33.53527639076099
2022-05-13 12:11:52,3.438,484.3718124996403,487.8098124996403
2022-05-13 12:11:54,2.402,60.99871628477914,63.40071628477914
2022-05-13 12:11:56,2.461,68.6384463004149,71.0994463004149
2022-05-13 12:11:58,1.881,21.517204392432863,23.398204392432863
2022-05-13 12:12:00,2.599,90.45502984715458,93.05402984715458
2022-05-13 12:12:02,5.437,26392.966137266347,26398.40313726635
2022-05-13 12:12:04,3.464,510.2255176443527,513.6895176443527
2022-05-13 12:12:06,4.084,1763.1421688373302,1767.2261688373303
2022-05-13 12:12:08,1.96,25.200222389032742,27.160222389032743
2022-05-13 12:12:10,4.936,9690.0301800873,9694.9661800873
2022-05-13 12:12:12,1.522,10.494515836595717,12.016515836595717
2022-05-13 12:12:14,2.793,133.33340813337867,136.12640813337867
2022-05-13 12:12:16,6.737,355347.9820388244,355354.71903882443
2022-05-13 12:12:18,6.053,90477.16880295296,90483.22180295296
2022-05-13 12:12:20,7.518,1694422.985726805,1694430.5037268049
2022-05-13 12:12:22,4.747,6639.904231768614,6644.651231768615
2022-05-13 12:12:24,4.281,2614.5644895604714,2618.8454895604714
2022-05-13 12:12:26,3.96,1375.8855228650102,1379.8455228650103
2022-05-13 12:12:28,2.324,52.18801231827707,54.512012318277066
2022-05-13 12:12:30,5.635,39216.498582536835,39222.13358253684
2022-05-13 12:12:32,4.999,10991.228443397367,10996.227443397367
2022-05-13 12:12:34,7.345,1198825.420841996,1198832.765841996
2022-05-13 12:12:36,2.041,29.631939579710895,31.672939579710896
2022-05-13 12:12:38,1.943,24.357816871767163,26.300816871767164
2022-05-13 12:12:40,4.293,2678.073092157428,2682.3660921574283
2022-05-13 12:12:42,7.612,2044886.4483538554,2044894.0603538554
2022-05-13 12:12:44,3.216,310.70776854197345,313.92376854197346
2022-05-13 12:12:46,8.915,27697502.909985032,27697511.82498503
2022-05-13 12:12:48,8.895,26611468.28680438,26611477.18180438
2022-05-13 12:12:50,0.901,3.030879433353466,3.9318794333534663
2022-05-13 12:12:52,5.172,15535.031032947498,15540.203032947498
2022-05-13 12:12:54,6.291,145634.13332398984,145640.42432398984
2022-05-13 12:12:56,8.408,10047685.017720459,10047693.425720459
2022-05-13 12:12:58,5.054,12269.267278768291,12274.321278768291
2022-05-13 12:13:00,1.724,15.718727241467759,17.442727241467757
2022-05-13 12:13:02,6.598,269103.8973295348,269110.4953295348
2022-05-13 12:13:04,5.89,65306.88978610642,65312.77978610642
2022-05-13 12:13:06,3.376,427.8842946540217,431.26029465402166
2022-05-13 12:13:08,4.396,3290.6908925220705,3295.0868925220707
2022-05-13 12:13:10,4.835,7917.6745117565315,7922.5095117565315
2022-05-13 12:13:12,0.565,1.5478282500623555,2.112828250062355
2022-05-13 12:13:14,6.098,98997.79136664644,99003.88936664644
2022-05-13 12:13:16,3.309,374.223352904213,377.53235290421304
2022-05-13 12:13:18,5.648,40249.49835100826,40255.14635100826
2022-05-13 12:13:20,7.076,700012.0438937682,700019.1198937682
2022-05-13 12:13:22,0.045,0.5470871418526052,0.5920871418526052
2022-05-13 12:13:24,5.248,18085.265400296375,18090.513400296375
2022-05-13 12:13:26,1.577,11.714797888475134,13.291797888475134
2022-05-13 12:13:28,4.744,6600.184085975745,6604.928085975745
2022-05-13 12:13:30,3.412,459.8281438909199,463.24014389091985
2022-05-13 12:13:32,8.845,24079052.254777946,24079061.099777944
2022-05-13 12:13:34,3.597,665.7091207072726,669.3061207072726
2022-05-13 12:13:36,8.888,26241503.52684685,26241512.41484685
2022-05-13 12:13:38,3.737,880.819583952734,884.556583952734
2022-05-13 12:13:40,4.663,5613.068504264494,5617.731504264493
2022-05-13 12:13:42,5.954,74224.74168320524,74230.69568320524
2022-05-13 12:13:44,0.86,2.7922642321380264,3.6522642321380263
2022-05-13 12:13:46,2.45,67.14488984246778,69.59488984246778
2022-05-13 12:13:48,3.301,368.28342539572634,371.5844253957263
2022-05-13 12:13:50,6.901,493290.149991592,493297.050991592
2022-05-13 12:13:52,0.933,3.231197525460709,4.164197525460709
2022-05-13 12:13:54,3.109,250.84941514636333,253.95841514636334
2022-05-13 12:13:56,0.38,1.0691381102484092,1.449138110248409
2022-05-13 12:13:58,4.408,3370.622820381208,3375.030820381208
2022-05-13 12:14:00,6.643,294446.5641028242,294453.2071028242
2022-05-13 12:14:02,8.991,32244331.536267325,32244340.527267326
2022-05-13 12:14:04,1.729,15.87670307659498,17.60570307659498
2022-05-13 12:14:06,5.307,20350.338394199043,20355.645394199044
2022-05-13 12:14:08,8.865,25061737.01911439,25061745.88411439
2022-05-13 12:14:10,1.762,16.959918406930278,18.72191840693028
2022-05-13 12:14:12,0.568,1.5571431362767312,2.1251431362767312
